mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837369,121.09172,31.726592999999998,2019-06-06 11:26:00,4.1,,210.90001,0
413837369,121.09238,31.727894,2019-06-06 11:38:00,6.8,,26.6,0
413837369,121.09381,31.739094,2019-06-06 11:44:00,6.4,,11.900001,0
413837369,121.09492,31.744667,2019-06-06 11:48:00,6.1,,6.9,0
413837369,121.09733600000001,31.753335999999997,2019-06-06 11:52:00,6.4,,12.5,0
413837369,121.09868,31.759054,2019-06-06 11:56:00,5.8,,3.7,0
413837369,121.099014,31.764035999999997,2019-06-06 12:00:00,6.0,,354.1,0
413837369,121.09705,31.773727,2019-06-06 12:04:00,6.9,,347.7,0
413837369,121.09716,31.784277000000003,2019-06-06 12:10:00,6.8,,17.7,0
413837369,121.09787,31.787490000000002,2019-06-06 12:14:00,0.0,,359.2,0
