mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09066999999999,31.725513,2019-06-24 22:26:00,0.1,,219.0,0
413888886,121.09076,31.725873999999997,2019-06-24 22:34:00,2.8,,27.1,0
413888886,121.09368,31.72845,2019-06-24 22:36:00,6.3,,35.5,0
413888886,121.09586000000002,31.736146999999995,2019-06-24 22:40:00,6.2000003,,12.2,0
413888886,121.097626,31.744290000000003,2019-06-24 22:46:00,5.8,,6.1,0
413888886,121.098335,31.752398,2019-06-24 22:50:00,6.0,,5.3,0
413888886,121.09876000000001,31.755657,2019-06-24 22:52:00,5.7000003,,9.2,0
413888886,121.09903999999999,31.758667,2019-06-24 22:54:00,5.6,,356.80002,0
413888886,121.09891,31.761114000000003,2019-06-24 22:56:00,5.9,,358.0,0
413888886,121.09875,31.76272,2019-06-24 22:58:00,5.9,,355.2,0
413888886,121.0982,31.76698,2019-06-24 23:00:00,6.2000003,,353.1,0
413888886,121.0976,31.771334000000003,2019-06-24 23:02:00,6.3,,352.9,0
413888886,121.09652,31.775513,2019-06-24 23:04:00,6.1,,339.0,0
413888886,121.09536000000001,31.778753000000002,2019-06-24 23:06:00,5.6,,4.4,0
413888886,121.09633999999998,31.781776,2019-06-24 23:08:00,6.1,,17.1,0
413888886,121.09743,31.785152000000004,2019-06-24 23:10:00,6.2000003,,16.0,0
413888886,121.09812,31.787506,2019-06-24 23:16:00,0.0,,25.6,0
