mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09031999999999,31.72578,2019-06-20 22:24:00,0.0,314,299.2,0
413812193,121.09316000000001,31.730673,2019-06-20 22:36:00,3.1,11,11.3,15
413812193,121.093376,31.736072999999998,2019-06-20 22:38:00,6.0,356,356.3,15
413812193,121.093704,31.738466,2019-06-20 22:40:00,5.5,2,1.4,0
413812193,121.09381,31.741591999999997,2019-06-20 22:42:00,5.8,14,14.7,0
413812193,121.09561000000001,31.7444,2019-06-20 22:44:00,5.2000003,10,10.7,0
413812193,121.09630600000001,31.74938,2019-06-20 22:48:00,4.8,9,10.1,0
413812193,121.09663,31.756393,2019-06-20 22:52:00,4.7000003,2,2.1000001,0
413812193,121.09664,31.757440000000003,2019-06-20 22:54:00,4.4,5,5.3,0
413812193,121.096855,31.7616,2019-06-20 22:56:00,5.0,3,2.6000001,0
413812193,121.09696000000001,31.763803000000003,2019-06-20 22:58:00,5.4,3,3.5,15
413812193,121.09683999999999,31.7678,2019-06-20 23:00:00,5.6,351,351.7,0
413812193,121.09648,31.770876,2019-06-20 23:02:00,5.6,359,359.30002,0
413812193,121.09605400000001,31.773157,2019-06-20 23:04:00,5.3,340,340.6,0
413812193,121.09454,31.776816999999998,2019-06-20 23:06:00,5.8,355,355.30002,0
413812193,121.0957,31.779970000000002,2019-06-20 23:08:00,5.8,22,21.7,0
413812193,121.09655,31.782352000000003,2019-06-20 23:10:00,6.0,20,20.300001,0
413812193,121.09773,31.786479999999997,2019-06-20 23:12:00,5.0,12,11.900001,0
413812193,121.097946,31.78748,2019-06-20 23:14:00,0.0,102,102.5,15
