mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09053,31.725559999999998,2019-06-23 00:48:00,0.0,72,72.8,0
413812193,121.09512,31.732746000000002,2019-06-23 01:02:00,6.1,9,9.3,0
413812193,121.09528,31.733666999999997,2019-06-23 01:04:00,6.1,8,8.1,0
413812193,121.09605400000001,31.737034,2019-06-23 01:06:00,5.9,14,14.2,0
413812193,121.096855,31.740485999999997,2019-06-23 01:08:00,5.6,6,6.8,0
413812193,121.09818999999999,31.745566999999998,2019-06-23 01:10:00,5.5,10,11.3,0
413812193,121.09908,31.750937,2019-06-23 01:14:00,5.5,2,3.0,0
413812193,121.09988999999999,31.755546999999996,2019-06-23 01:18:00,5.3,7,7.8,0
413812193,121.09981499999999,31.758596,2019-06-23 01:20:00,5.0,350,350.0,0
413812193,121.09913999999999,31.762553999999998,2019-06-23 01:22:00,5.3,353,353.7,0
413812193,121.09846499999999,31.765559999999997,2019-06-23 01:24:00,5.7000003,348,348.6,0
