mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09048,31.725835999999997,2019-06-19 20:06:00,1.2,212.0,213.7,0
413837367,121.09178999999999,31.73211,2019-06-19 20:20:00,3.1,353.0,354.1,15
413837367,121.0918,31.735459999999996,2019-06-19 20:22:00,6.2000003,353.0,353.9,0
413837367,121.09036,31.738594,2019-06-19 20:24:00,5.9,327.0,327.1,0
413837367,121.0898,31.74486,2019-06-19 20:28:00,5.8,8.0,8.6,0
413837367,121.09058,31.747253000000004,2019-06-19 20:30:00,6.1,22.0,22.300001,0
413837367,121.09378999999998,31.755514,2019-06-19 20:36:00,6.1,11.0,11.6,15
413837367,121.09528999999999,31.761227,2019-06-19 20:38:00,2.9,10.0,10.5,15
413837367,121.09543000000001,31.761837,2019-06-19 20:40:00,5.8,9.0,9.400001,0
413837367,121.09561000000001,31.767692999999998,2019-06-19 20:42:00,6.3,358.0,358.2,0
413837367,121.0948,31.774593,2019-06-19 20:46:00,6.1,349.0,349.30002,0
413837367,121.095055,31.778093,2019-06-19 20:48:00,6.3,8.0,8.5,0
413837367,121.09611000000001,31.781433000000003,2019-06-19 20:50:00,6.2000003,16.0,16.6,0
413837367,121.097176,31.78492,2019-06-19 20:52:00,6.6,15.0,15.400001000000001,0
413837367,121.09787,31.787470000000003,2019-06-19 20:54:00,1.7,8.0,8.2,0
413837367,121.09783999999999,31.787546000000003,2019-06-19 20:56:00,0.0,4.0,4.6,0
