mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09052,31.72549,2019-06-23 04:46:00,0.2,212.0,212.8,15
413837367,121.09071999999999,31.725673999999998,2019-06-23 04:48:00,2.0,40.0,40.7,0
413837367,121.09331999999999,31.729615999999996,2019-06-23 04:50:00,7.4,14.0,14.3,15
413837367,121.094,31.732737,2019-06-23 04:52:00,6.4,358.0,358.6,0
413837367,121.09299999999999,31.735714,2019-06-23 04:54:00,7.9,336.0,336.4,0
413837367,121.09151000000001,31.743192999999998,2019-06-23 04:58:00,7.5,9.0,9.400001,0
413837367,121.09303999999999,31.747286,2019-06-23 05:00:00,6.7000003,26.0,26.2,0
413837367,121.093254,31.751734000000003,2019-06-23 05:02:00,7.1,333.0,333.5,0
413837367,121.09231000000001,31.757092999999998,2019-06-23 05:04:00,7.7000003,5.0,6.0,0
413837367,121.09267,31.759359999999997,2019-06-23 05:06:00,7.8,9.0,10.2,15
413837367,121.09383000000001,31.765,2019-06-23 05:08:00,7.9,10.0,10.2,15
413837367,121.094505,31.768365999999997,2019-06-23 05:10:00,7.9,6.0,6.6,0
413837367,121.09545,31.775026,2019-06-23 05:12:00,7.8,8.0,8.7,0
413837367,121.0958,31.777196999999997,2019-06-23 05:14:00,7.6,10.0,10.1,0
413837367,121.09743999999999,31.784954,2019-06-23 05:18:00,6.3,15.0,15.900001000000001,0
413837367,121.09798400000001,31.787426,2019-06-23 05:20:00,2.4,6.0,6.4,0
413837367,121.09798400000001,31.78772,2019-06-23 05:24:00,0.0,347.0,347.6,0
