mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09081,31.72553,2019-06-24 14:58:00,0.9,42.0,42.3,15
413837367,121.093025,31.730967,2019-06-24 15:02:00,7.1,358.0,358.4,0
413837367,121.09296,31.732933000000003,2019-06-24 15:04:00,7.2000003,356.0,356.2,0
413837367,121.09223999999999,31.74478,2019-06-24 15:10:00,6.7000003,354.0,355.9,0
413837367,121.0918,31.748476,2019-06-24 15:12:00,6.8,352.0,352.1,0
413837367,121.09100000000001,31.753237,2019-06-24 15:14:00,6.8,356.0,357.1,0
413837367,121.09133,31.757986,2019-06-24 15:18:00,6.6,12.0,12.0,0
413837367,121.09204,31.763579999999997,2019-06-24 15:20:00,6.6,357.0,357.2,0
413837367,121.09176000000001,31.767415999999997,2019-06-24 15:22:00,7.0,350.0,350.5,0
413837367,121.09331999999999,31.772667,2019-06-24 15:26:00,6.5,23.0,23.4,0
413837367,121.09448,31.77562,2019-06-24 15:28:00,7.7000003,15.0,15.5,0
413837367,121.09688,31.782248,2019-06-24 15:48:00,5.1,193.0,193.8,15
