,time,latitude,longitude,speed,cog,rot,ac
0,33480.0,31.78753,121.098,0.0,19.9,0.0,0.0
1,33600.0,31.786646,121.09788,0.8245709039717704,193.40001,0.13492189822269943,0.006871424199764753
2,33720.0,31.78608,121.09768,0.5476163791130723,198.1,0.33966223189206857,-0.002307954373822484
3,33840.0,31.782646000000003,121.09677,3.261758598573748,198.6,0.25904300950951437,0.022617851828838964
4,34080.0,31.77406,121.09496,4.041370294180001,185.2,0.20776622067716,0.0032483820650260546
5,34200.0,31.77063,121.09518,3.183043267444153,177.6,-0.0640522023724238,-0.007152725222798732
6,34320.0,31.76511,121.09359,5.266110067307371,164.9,0.2804517360258507,0.017358889998860146
7,34440.0,31.76296,121.09438,2.0871994155782896,161.6,-0.3521279473314252,-0.026490922097742342
8,34560.0,31.757906,121.09602,4.8581392758371855,166.2,-0.31377548243343933,0.023091165502157465
9,34800.0,31.74878,121.09687,4.241427086912016,182.1,-0.09287253521573335,-0.0025696341205215393
10,35280.0,31.728354,121.09244,4.811624417244749,197.8,0.21357282716237455,0.0011879111048598604
11,35400.0,31.725634000000003,121.090614,2.902362910764241,231.3,0.591219659837464,-0.015910512554004233
