,time,latitude,longitude,speed,cog,rot,ac
0,53400.0,31.78762,121.097946,0.1,4.7000003,0.0,0.0
1,53880.0,31.77616,121.09512,2.71247911973854,168.6,0.24177315074270309,0.005650998166121958
2,54120.0,31.769167,121.096664,3.296524915265694,168.7,-0.2173058266892087,0.0024335241480298087
3,54240.0,31.76612,121.097145,2.84873968791325,177.6,-0.1565681706297412,-0.0037315435612703673
4,54480.0,31.75635,121.09853,4.5593222725921105,177.40001,-0.14082217146375978,0.007127427436161919
5,54600.0,31.751116,121.09844,4.850470449898619,185.5,0.01719356730275808,0.002426234810887573
6,54720.0,31.74653,121.09808,4.258956817678442,181.8,0.07833913130855182,-0.004929280268501479
7,54840.0,31.745457,121.09805,0.9945489588066336,181.7,0.027951711655582665,-0.027203398823931736
8,54960.0,31.73912,121.09755,5.88522294992261,185.40001,0.07873856384711195,0.04075561659263314
9,55200.0,31.733007,121.09595,2.9015500689368965,199.3,0.255994646182368,-0.012431970337440472
10,55320.0,31.72766,121.09243,5.6784536846970415,212.40001,0.5821970277712243,0.023140863464667875
11,55800.0,31.725414,121.090546,0.6391535841636797,231.2,0.6979702705310107,-0.010498541876111172
