mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09083999999999,31.725873999999997,2019-06-21 13:52:00,2.3,,29.9,0
413888886,121.0916,31.726796999999998,2019-06-21 13:54:00,5.2000003,,30.1,0
413888886,121.09393,31.733040000000003,2019-06-21 13:56:00,7.1,,5.0,0
413888886,121.09415,31.734959999999997,2019-06-21 13:58:00,7.0,,6.5,0
413888886,121.09666399999999,31.746914,2019-06-21 14:04:00,6.8,,10.3,0
413888886,121.09796000000001,31.751406,2019-06-21 14:06:00,6.4,,3.3,0
413888886,121.09796000000001,31.754957,2019-06-21 14:08:00,6.2000003,,1.4,0
413888886,121.09845,31.761694,2019-06-21 14:12:00,6.1,,2.7,0
413888886,121.09843000000001,31.76432,2019-06-21 14:14:00,6.3,,357.9,0
413888886,121.09811,31.767927,2019-06-21 14:16:00,6.6,,354.1,0
413888886,121.097374,31.771708,2019-06-21 14:18:00,6.8,,350.2,0
413888886,121.09661000000001,31.774513,2019-06-21 14:20:00,7.1,,343.0,0
413888886,121.09568,31.78012,2019-06-21 14:22:00,6.2000003,,18.6,0
413888886,121.09700000000001,31.783546,2019-06-21 14:24:00,6.6,,12.0,0
413888886,121.09749599999999,31.7846,2019-06-21 14:40:00,6.5,,200.7,0
