mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837369,121.09113,31.726013000000002,2019-05-31 04:54:00,3.3,511.0,218.40001,15
413837369,121.09299999999999,31.732597,2019-05-31 05:08:00,6.3,,358.2,0
413837369,121.093185,31.738493,2019-05-31 05:12:00,6.2000003,,12.6,0
413837369,121.094574,31.746472999999998,2019-05-31 05:16:00,5.7000003,511.0,0.7,15
413837369,121.09478999999999,31.752893,2019-05-31 05:20:00,5.4,,354.0,0
413837369,121.09483999999999,31.759773,2019-05-31 05:24:00,5.5,,2.6000001,0
413837369,121.0947,31.765320000000003,2019-05-31 05:28:00,5.8,,349.4,0
413837369,121.09447,31.775753,2019-05-31 05:34:00,6.6,,17.2,0
413837369,121.09648,31.782127000000003,2019-05-31 05:38:00,6.4,511.0,11.400001,15
413837369,121.09787,31.7875,2019-05-31 05:42:00,0.0,,352.9,0
