mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09025600000001,31.72591,2019-06-25 01:08:00,0.0,230.0,230.8,0
413837367,121.0916,31.72692,2019-06-25 01:10:00,5.6,33.0,32.5,0
413837367,121.09236000000001,31.72956,2019-06-25 01:12:00,6.8,1.0,2.0,0
413837367,121.09232,31.734496999999998,2019-06-25 01:14:00,7.1,357.0,357.4,0
413837367,121.09331,31.744974,2019-06-25 01:20:00,6.8,10.0,10.5,0
413837367,121.09407,31.749657,2019-06-25 01:22:00,6.8,6.0,6.2000003,0
413837367,121.09456000000002,31.756134000000003,2019-06-25 01:26:00,6.3,6.0,7.7000003,0
413837367,121.09531000000001,31.762074,2019-06-25 01:30:00,6.3,356.0,356.80002,0
413837367,121.09508999999998,31.76572,2019-06-25 01:32:00,6.6,349.0,349.30002,0
413837367,121.09456000000002,31.771633,2019-06-25 01:34:00,7.2,354.0,354.6,15
413837367,121.094696,31.775307,2019-06-25 01:36:00,3.6,15.0,15.5,15
413837367,121.09613,31.77964,2019-06-25 01:38:00,7.1,13.0,13.5,0
413837367,121.096375,31.780572999999997,2019-06-25 01:40:00,6.4,11.0,11.0,0
413837367,121.09787,31.786620000000003,2019-06-25 01:42:00,4.1,9.0,9.6,0
413837367,121.09804,31.787540000000003,2019-06-25 01:48:00,0.0,18.0,18.6,0
