mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09626999999999,31.751773999999997,2019-06-23 00:46:00,6.0,4.0,4.3,15
413837367,121.09656000000001,31.75618,2019-06-23 00:48:00,2.9,3.0,3.8,15
413837367,121.09708,31.760146999999996,2019-06-23 00:50:00,5.8,3.0,3.3,0
413837367,121.097145,31.760946,2019-06-23 00:52:00,5.9,4.0,4.4,0
413837367,121.09723999999999,31.76533,2019-06-23 00:54:00,6.3,354.0,354.5,0
413837367,121.09646599999999,31.771893,2019-06-23 00:58:00,6.4,351.0,350.0,0
413837367,121.09528,31.77655,2019-06-23 01:00:00,6.6,349.0,349.30002,0
413837367,121.09525,31.7784,2019-06-23 01:02:00,6.0,11.0,11.6,0
413837367,121.0972,31.784607,2019-06-23 01:04:00,6.5,18.0,18.2,15
413837367,121.09828,31.78708,2019-06-23 01:06:00,2.2,14.0,14.6,0
