mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837369,121.09037,31.725786,2019-06-18 19:12:00,0.0,,227.6,0
413837369,121.093544,31.732794000000002,2019-06-18 19:22:00,5.9,,341.4,0
413837369,121.09216,31.739876000000002,2019-06-18 19:26:00,6.3,,18.4,0
413837369,121.09411999999999,31.748172999999998,2019-06-18 19:30:00,5.4,,4.8,0
413837369,121.09415,31.751894,2019-06-18 19:36:00,3.9,511.0,21.3,15
413837369,121.09630600000001,31.757633000000002,2019-06-18 19:40:00,5.9,,15.1,0
413837369,121.09756000000002,31.765987,2019-06-18 19:44:00,6.2000003,,356.1,0
413837369,121.09501999999999,31.776559999999996,2019-06-18 19:50:00,6.4,,6.5,0
413837369,121.09798,31.786170000000002,2019-06-18 19:56:00,5.1,,15.8,0
413837369,121.09834,31.787376000000002,2019-06-18 20:04:00,0.0,,11.900001,0
