mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09056000000001,31.725596999999997,2019-06-17 00:04:00,1.5,58,61.7,0
413812193,121.09407,31.732,2019-06-17 00:08:00,8.1,15,15.6,0
413812193,121.09707,31.739420000000003,2019-06-17 00:10:00,8.400001,14,13.400001000000001,0
413812193,121.09821000000001,31.743959999999998,2019-06-17 00:12:00,8.5,8,6.9,0
413812193,121.098335,31.745306,2019-06-17 00:14:00,8.7,4,4.2000003,0
413812193,121.09804,31.753967,2019-06-17 00:16:00,9.3,352,352.0,0
413812193,121.09761,31.757846999999998,2019-06-17 00:18:00,9.3,353,353.7,0
413812193,121.097466,31.760357,2019-06-17 00:20:00,9.0,356,357.30002,0
413812193,121.096825,31.769046999999997,2019-06-17 00:22:00,9.1,345,345.6,0
413812193,121.09516,31.773996,2019-06-17 00:24:00,9.400001,343,343.0,0
413812193,121.09477,31.775406,2019-06-17 00:26:00,8.900001,350,350.7,0
413812193,121.09601599999999,31.78142,2019-06-17 00:28:00,6.6,25,26.300001,0
413812193,121.09792,31.787693,2019-06-17 00:34:00,0.1,284,284.9,0
