mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.0952,31.73762,2019-06-22 01:14:00,6.4,19,19.9,0
413812193,121.09605400000001,31.739279999999997,2019-06-22 01:16:00,6.4,23,23.0,0
413812193,121.09788,31.742546,2019-06-22 01:18:00,6.6,36,34.7,0
413812193,121.101,31.751155999999998,2019-06-22 01:22:00,6.0,357,357.30002,0
413812193,121.10091000000001,31.753659999999996,2019-06-22 01:24:00,6.0,358,358.5,0
413812193,121.10016,31.761127000000002,2019-06-22 01:28:00,6.1,352,352.0,15
413812193,121.09953,31.764516999999998,2019-06-22 01:30:00,6.2000003,349,349.1,0
413812193,121.09801499999999,31.767785999999997,2019-06-22 01:32:00,6.6,337,337.6,0
413812193,121.09631999999999,31.771290000000004,2019-06-22 01:34:00,6.7000003,342,342.30002,0
413812193,121.0957,31.773094,2019-06-22 01:36:00,6.7000003,343,343.6,0
413812193,121.09496000000001,31.776766,2019-06-22 01:38:00,6.7,3,1.9,0
413812193,121.09597,31.780394,2019-06-22 01:40:00,6.5,16,16.0,0
413812193,121.09736000000001,31.784906,2019-06-22 01:42:00,6.3,10,10.6,0
