mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09256,31.733406,2019-06-20 07:16:00,6.3,0.0,0.4,0
413837367,121.092575,31.735246999999998,2019-06-20 07:18:00,6.3,359.0,359.1,0
413837367,121.09286499999999,31.740614,2019-06-20 07:20:00,6.1,9.0,9.6,0
413837367,121.09363,31.744040000000002,2019-06-20 07:22:00,6.2000003,12.0,11.8,0
413837367,121.09383999999999,31.74492,2019-06-20 07:24:00,6.2000003,12.0,12.900001,0
413837367,121.09525,31.749259999999996,2019-06-20 07:26:00,6.3,15.0,16.2,0
413837367,121.095894,31.750933000000003,2019-06-20 07:28:00,6.4,18.0,18.6,0
413837367,121.09709,31.755287,2019-06-20 07:30:00,6.2000003,9.0,10.1,0
413837367,121.09788,31.760454,2019-06-20 07:32:00,6.1,3.0,3.8,15
413837367,121.0956,31.777996,2019-06-20 07:44:00,6.4,358.0,359.1,0
413837367,121.09668,31.782694,2019-06-20 07:46:00,5.5,12.0,13.0,0
413837367,121.097374,31.784946,2019-06-20 07:48:00,5.6,16.0,16.1,15
413837367,121.09816000000001,31.787567,2019-06-20 08:00:00,0.0,39.0,39.4,15
