mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09629,31.752506,2019-06-22 20:10:00,5.7000003,,4.6,0
413888886,121.09703999999999,31.757209999999997,2019-06-22 20:12:00,5.5,,4.9,0
413888886,121.09725,31.759490000000003,2019-06-22 20:14:00,5.3,,358.6,0
413888886,121.097374,31.762514000000003,2019-06-22 20:16:00,5.5,,3.6000001000000004,0
413888886,121.09630600000001,31.771666999999997,2019-06-22 20:22:00,5.4,,341.80002,0
413888886,121.09588000000001,31.778694,2019-06-22 20:26:00,6.0,,18.7,0
413888886,121.096825,31.781772999999998,2019-06-22 20:28:00,5.7000003,,12.900001,0
413888886,121.09743999999999,31.785187,2019-06-22 20:30:00,6.4,,5.3,0
413888886,121.097664,31.786713,2019-06-22 20:32:00,4.3,,7.2000003,0
413888886,121.097824,31.787567,2019-06-22 20:36:00,0.0,,10.1,0
