mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09016000000001,31.72591,2019-06-24 10:16:00,0.0,239.0,239.7,0
413837367,121.09246999999999,31.728277000000002,2019-06-24 10:28:00,6.8,30.0,29.800001,0
413837367,121.09331,31.73198,2019-06-24 10:30:00,6.6,359.0,358.30002,0
413837367,121.09263999999999,31.73525,2019-06-24 10:32:00,6.5,346.0,346.9,0
413837367,121.09208000000001,31.737416999999997,2019-06-24 10:34:00,6.4,342.0,342.30002,0
413837367,121.08996,31.742176,2019-06-24 10:36:00,5.8,343.0,343.30002,0
413837367,121.09012,31.745440000000002,2019-06-24 10:38:00,6.2000003,14.0,15.2,0
413837367,121.09103999999999,31.748920000000002,2019-06-24 10:40:00,6.5,8.0,9.3,0
413837367,121.09192,31.75248,2019-06-24 10:42:00,6.5,16.0,16.800001,0
413837367,121.09403999999999,31.755974,2019-06-24 10:44:00,7.2000003,32.0,32.9,0
413837367,121.09624,31.760454,2019-06-24 10:48:00,6.7,17.0,17.0,15
