mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09121999999999,31.726114000000003,2019-06-20 15:54:00,4.8,200.0,201.0,0
413837367,121.09181000000001,31.726892,2019-06-20 16:04:00,6.3,31.0,31.2,0
413837367,121.0926,31.729874,2019-06-20 16:06:00,7.8,4.0,4.6,0
413837367,121.09252,31.735357,2019-06-20 16:08:00,7.4,3.0,4.5,0
413837367,121.092896,31.737346999999996,2019-06-20 16:10:00,7.2000003,13.0,13.3,0
413837367,121.09425,31.741315999999998,2019-06-20 16:12:00,7.4,12.0,12.7,0
413837367,121.09511,31.746571999999997,2019-06-20 16:14:00,7.6,2.0,2.0,0
413837367,121.094986,31.749638,2019-06-20 16:16:00,6.9,8.0,10.0,0
413837367,121.09668,31.753214,2019-06-20 16:18:00,7.5,10.0,9.1,0
413837367,121.09727,31.759816999999998,2019-06-20 16:20:00,8.0,1.0,1.4,0
413837367,121.09806999999999,31.768615999999998,2019-06-20 16:24:00,8.0,3.0,3.4,0
413837367,121.09778600000001,31.773059999999997,2019-06-20 16:26:00,8.0,345.0,345.30002,0
413837367,121.09572,31.779792999999998,2019-06-20 16:30:00,6.4,19.0,19.4,0
413837367,121.09743,31.784714,2019-06-20 16:32:00,7.5,13.0,12.7,0
413837367,121.09803000000001,31.787407,2019-06-20 16:34:00,2.2,14.0,14.4,15
