mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.092575,31.729414000000002,2019-06-17 10:56:00,6.7000003,,203.5,0
413888886,121.09368,31.733677,2019-06-17 11:12:00,7.9,,16.9,0
413888886,121.0955,31.738806,2019-06-17 11:14:00,7.6,,16.4,0
413888886,121.09648,31.741853999999996,2019-06-17 11:16:00,7.6,,17.0,0
413888886,121.0974,31.7438,2019-06-17 11:18:00,7.5,,24.800001,0
413888886,121.098694,31.757820000000002,2019-06-17 11:24:00,7.0,,11.0,0
413888886,121.099174,31.761753000000002,2019-06-17 11:26:00,7.1,,0.0,0
413888886,121.09923,31.764757,2019-06-17 11:28:00,7.4,,356.1,0
413888886,121.09836999999999,31.76786,2019-06-17 11:30:00,7.6,,340.4,0
413888886,121.09613,31.774126000000003,2019-06-17 11:32:00,7.8,,346.1,0
413888886,121.0954,31.77727,2019-06-17 11:34:00,7.8,,353.7,0
413888886,121.097176,31.784607,2019-06-17 11:38:00,7.7000003,,15.6,0
413888886,121.09813999999999,31.787609999999997,2019-06-17 11:44:00,0.0,,20.7,0
