mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09045400000001,31.72543,2019-06-23 05:14:00,0.0,291,293.80002,0
413812193,121.090576,31.725620000000003,2019-06-23 05:18:00,2.6000001,39,40.2,0
413812193,121.092026,31.730240000000002,2019-06-23 05:20:00,7.4,359,0.1,15
413812193,121.0918,31.732313,2019-06-23 05:22:00,7.6,353,353.4,0
413812193,121.09161,31.736573999999997,2019-06-23 05:24:00,7.4,2,2.3,0
413812193,121.09183,31.741573,2019-06-23 05:26:00,3.7,357,357.2,15
413812193,121.09183999999999,31.743873999999998,2019-06-23 05:28:00,7.4,2,2.2,0
413812193,121.0924,31.75103,2019-06-23 05:30:00,7.2000003,10,10.2,0
413812193,121.0936,31.75917,2019-06-23 05:34:00,7.5,5,5.1,0
413812193,121.09407,31.762316,2019-06-23 05:36:00,7.4,5,5.0,15
413812193,121.0944,31.766465999999998,2019-06-23 05:38:00,7.5,1,1.8000001,0
413812193,121.094734,31.77158,2019-06-23 05:40:00,7.3,1,1.4,0
413812193,121.09493,31.773657,2019-06-23 05:42:00,7.3,5,4.9,0
413812193,121.095055,31.776594,2019-06-23 05:44:00,7.3,8,6.0,0
413812193,121.09626999999999,31.780506,2019-06-23 05:46:00,6.8,17,17.0,0
413812193,121.09788999999999,31.7869,2019-06-23 05:56:00,4.5,190,190.2,0
