mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09100000000001,31.725956,2019-06-22 18:40:00,2.2,231.0,231.8,0
413837367,121.09312,31.731127,2019-06-22 18:52:00,6.5,2.0,2.9,0
413837367,121.093544,31.735386,2019-06-22 18:54:00,3.2,5.0,6.0,15
413837367,121.0947,31.739456,2019-06-22 18:56:00,6.7000003,20.0,20.2,0
413837367,121.09506999999999,31.740307,2019-06-22 18:58:00,6.7000003,20.0,20.0,0
413837367,121.09643,31.749440000000003,2019-06-22 19:02:00,6.3,4.0,4.5,0
413837367,121.09673000000001,31.755726,2019-06-22 19:06:00,6.2000003,2.0,2.8,0
413837367,121.096825,31.757486,2019-06-22 19:08:00,6.2,2.0,2.1,15
413837367,121.096855,31.762074,2019-06-22 19:10:00,6.4,359.0,359.1,0
413837367,121.09630600000001,31.768156,2019-06-22 19:12:00,6.6,356.0,356.80002,0
413837367,121.09608999999999,31.771379999999997,2019-06-22 19:14:00,6.6,359.0,359.6,0
413837367,121.095894,31.774637,2019-06-22 19:16:00,5.1,349.0,349.9,0
413837367,121.09576000000001,31.77964,2019-06-22 19:20:00,6.1,16.0,16.6,0
413837367,121.09748,31.784990000000004,2019-06-22 19:22:00,6.6,14.0,14.3,15
413837367,121.09788,31.786613,2019-06-22 19:24:00,5.0,10.0,10.900001,0
