,time,latitude,longitude,speed,cog,rot,ac
0,720.0,31.72557,121.09048,0.0,218.7,0.0,0.0
1,1200.0,31.735954,121.09328,2.467968286037284,0.2,0.26338149336062944,0.0051416005959110085
2,1320.0,31.739532,121.09356,3.3227967567243386,6.6,0.0780968466864013,0.007123570589058788
3,1440.0,31.74382,121.094215,4.006750781562925,8.1,0.1515801662569695,0.005699616873654886
4,1560.0,31.746233,121.09396,2.2449555236452885,347.80002,-0.10528680129948073,-0.014681627149313637
5,1680.0,31.74946,121.09395,2.9902272846095515,5.3,-0.0030988435015522654,0.006210598008035525
6,1800.0,31.753727,121.09417,3.9577044039242555,353.3,0.051512859172714906,0.008062309327622533
7,1920.0,31.756187,121.09422,2.2798364023694453,2.9,0.020322405071686193,-0.013982233346290085
8,2280.0,31.764786,121.09456000000002,2.657514883222568,353.6,0.039518895688356794,0.001049106891258674
9,2520.0,31.772957,121.09391,3.7943720275166086,6.3,-0.0793824605106307,0.004736904767891836
