,time,latitude,longitude,speed,cog,rot,ac
0,63000.0,31.729536,121.09133,6.4,178.0,0.0,0.0
1,63840.0,31.73036,121.09285,0.2029418891568413,21.5,1.0740345328867131,0.00024159748709147775
2,63960.0,31.732254,121.09349,1.826070093475899,9.0,0.32586315380013675,0.013526068369325482
3,64080.0,31.738987,121.09364,6.240081811109628,9.400001,0.02227464594943244,0.03678343098028107
4,64200.0,31.73994,121.09377,0.8889956116322076,5.6,0.13557453924699697,-0.044592384995645176
5,64320.0,31.74573,121.09468,5.412865946632578,18.6,0.15589227979603662,0.037698919458336415
6,64440.0,31.750366,121.09576,4.379312947012337,6.6,0.22887732336307093,-0.00861294166350201
7,64560.0,31.752256,121.09596,1.7583959812704757,4.0,0.10542775112639224,-0.02184097471451551
8,64680.0,31.75588,121.096306,3.369134779395493,5.3,0.095186093544244,0.013422823317708476
9,64800.0,31.761213,121.097,4.971846756919226,3.4,0.12940592257840075,0.013355933146031111
10,64920.0,31.763973,121.09704,2.557677467423103,356.5,0.014491739070106912,-0.020118077412467694
11,65040.0,31.768,121.096695,3.7414020145499642,352.30002,-0.08546303420752341,0.009864371226057178
