,time,latitude,longitude,speed,cog,rot,ac
0,48840.0,31.725487,121.090546,0.0,223.2,0.0,0.0
1,49320.0,31.732637,121.094,1.7907039499717645,13.2,0.4500177219850596,0.0037306332291078426
2,49440.0,31.734854,121.09468,2.1230757078058646,12.900001,0.2976111983943839,0.002769764648617501
3,49560.0,31.739407,121.09518,4.237281595066118,356.2,0.10937940524860017,0.017618382393835442
4,49680.0,31.74616,121.095184,6.257495290813836,2.2,0.0005923292664455294,0.016835114131230986
5,49800.0,31.74946,121.09575,3.09021384751201,14.6,0.1698623810846627,-0.026394012027515217
6,49920.0,31.752747,121.09628,3.074310520407982,0.1,0.15986529777758826,-0.000132527725866897
7,50160.0,31.763464000000006,121.09608,4.965941851344028,1.5,-0.018659772975487553,0.007881797212233525
8,50520.0,31.777954,121.095345,4.479755481480024,8.3,-0.050681200077880385,-0.0013505176940666786
9,50640.0,31.78214,121.09668,4.018867751462187,18.6,0.3087231477547497,-0.003840731083481974
10,50760.0,31.7852,121.09743,2.8963567789391367,9.400001,0.2403597583286159,-0.009354258104358752
11,51240.0,31.787746,121.09793,0.5979576652692443,8.5,0.1939186275277953,-0.004788331486812276
