,time,latitude,longitude,speed,cog,rot,ac
0,7680.0,31.78752,121.09825,0.0,11.0,0.0,0.0
1,8040.0,31.78498,121.09739,0.8163874087176658,194.5,0.3264675005411055,0.002267742801993516
2,8160.0,31.782534,121.09672,2.327151863027045,192.0,0.26735870245440474,0.012589703785911495
3,8640.0,31.770046,121.09588,2.8976471463980276,177.6,0.06716340180163893,0.0011885318403562135
4,9120.0,31.751307,121.09821,4.3651954081502256,179.7,-0.12370471416394557,0.003057392211983746
5,9360.0,31.743406,121.09648,3.7235455136274807,192.0,0.21555774347761153,-0.002673541227178104
6,9480.0,31.74046,121.09581,2.780424708928842,193.6,0.22362331044948705,-0.007859340039155322
7,9600.0,31.73578,121.094894,4.396271358726821,192.0,0.1932830645287993,0.013465388748316494
8,9840.0,31.72976,121.09293,2.894520248804041,194.90001,0.31535831225723837,-0.006257296291344918
9,10200.0,31.7256,121.09049,1.4359428439399604,223.2,0.5304625035871535,-0.004051603902400224
