,time,latitude,longitude,speed,cog,rot,ac
0,38760.0,31.78763,121.09791,0.0,6.8,0.0,0.0
1,39000.0,31.782154,121.096855,2.570894125023376,194.2,0.19032692428365658,0.010712058854264067
2,39360.0,31.77043,121.095856,3.630736445322169,174.2,0.08500449171169457,0.002944006445274425
3,39480.0,31.765368,121.096176,4.697342333351733,175.3,-0.06313211172503035,0.008888382400246364
4,39600.0,31.76433,121.09627,0.964682858297045,176.1,-0.09031242370266883,-0.031105495625455733
5,39840.0,31.75485,121.09773,4.429696811188,176.3,-0.15280785724561907,0.014437558137045647
6,39960.0,31.748306,121.09741,6.069069932207265,187.1,0.04886083518736189,0.01366144267516054
7,40080.0,31.74508,121.09713,2.997421650908484,186.0,0.08657782073627758,-0.025597069010823172
8,40320.0,31.7386,121.096054,3.0320494491600254,190.90001,0.1645480167618489,0.0001442824927147553
9,40560.0,31.728252,121.09248,4.996922362320674,206.8,0.3325537622690812,0.008186970471502705
10,40680.0,31.72578,121.090385,2.823705727641406,177.0,0.7030361850790425,-0.018110138622327236
