,time,latitude,longitude,speed,cog,rot,ac
0,16800.0,31.787693,121.09808,0.0,9.5,0.0,0.0
1,17160.0,31.785723,121.09755,0.6241913630310304,192.1,0.2628126818001704,0.0017338648973084178
2,17280.0,31.782896,121.096825,2.6810890073725515,193.1,0.2510452387489821,0.017140813702846012
3,17400.0,31.77748,121.0954,5.142593467867761,187.3,0.25727827240554385,0.020512537170793415
4,17520.0,31.772057,121.09531,5.025584166756866,171.3,0.016594456678719744,-0.0009750775092574567
5,17640.0,31.76789,121.09616,3.918876564691244,172.7,-0.20122307171002582,-0.009222563350546853
6,17880.0,31.760887,121.09611,3.244635077381515,175.7,0.007139675912594127,-0.002809339530457204
7,18000.0,31.757433,121.0962,3.2013460458082212,179.1,-0.02605085109254401,-0.0003607419297774491
8,18120.0,31.753494,121.09732,3.7551353847453184,162.6,-0.2770250479489363,0.004614911157809143
9,18240.0,31.749613,121.09839,3.69373555933085,169.7,-0.26901886634251887,-0.0005116652117872378
10,18360.0,31.745497,121.09976,3.9638205760572265,155.1,-0.3213131728839155,0.0022507084727198053
11,18480.0,31.74404,121.10068,1.532421895384847,149.8,-0.5632129637068792,-0.02026165567226983
12,18600.0,31.742834,121.10096,1.1390829664118531,189.90001,-0.22813072764214398,-0.003277824408108282
13,18720.0,31.742292,121.10062,0.5692277536727143,219.3,0.5602560401295001,-0.0047487934394928235
14,18840.0,31.741293,121.09728,2.790052520965554,233.2,1.2801637758873756,0.018506873060773664
15,18960.0,31.738146,121.094025,3.883712765488037,212.4,0.8022662915742973,0.009113835371020692
16,19080.0,31.734236,121.09222,3.8923383244321252,187.6,0.43248886541874354,7.187965786740192e-05
17,19200.0,31.732077,121.09206,2.0045520142355153,183.3,0.0739731597782525,-0.01573155258497175
18,19320.0,31.728754,121.091576,3.1027102577226384,181.0,0.1446344661704609,0.009151318695726026
19,19440.0,31.725866,121.0909,2.728613007787668,207.90001,0.22993236655524324,-0.00311747708279142
