,time,latitude,longitude,speed,cog,rot,ac
0,44640.0,31.72553,121.0904,0.1,231.8,0.0,0.0
1,45360.0,31.728434000000004,121.093,0.5637238896547039,20.5,0.7302216674783095,0.0007829498467426443
2,45480.0,31.730614000000006,121.09368,2.089925005218905,13.3,0.3023624023835663,0.012718342629701675
3,45720.0,31.7417,121.0948,5.155203864321095,3.0,0.10068669107505022,0.012771995246259125
4,45960.0,31.748632,121.099106,3.632245290970595,16.4,0.5558455748696326,-0.00634566072229375
5,46200.0,31.756897,121.09872,3.832293681673208,358.7,-0.04666905302380119,0.0008335349612608882
6,46320.0,31.759073,121.09857,2.019795239675888,354.30002,-0.0688249455520811,-0.015104153683311002
7,46440.0,31.765457,121.09739,5.988175750993619,348.1,-0.18277424537081333,0.03306983759431443
8,46680.0,31.77378,121.095505,3.9269794178745965,348.4,-0.2227234758125605,-0.008588318054662595
9,46800.0,31.778307,121.09527,4.19891124624847,11.5,-0.05186420448664694,0.0022660985697822824
10,46920.0,31.78316,121.09712,4.727126127231443,15.7,0.36420172517884986,0.004401790674858108
11,47520.0,31.786787,121.09782,0.6811585492178722,193.90001,0.19065289590512652,-0.006743279296689286
