mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.0926,31.730627000000002,2019-06-19 02:50:00,7.1,185.0,185.9,15
413837367,121.09328000000001,31.731046999999997,2019-06-19 03:04:00,7.9,10.0,10.400001,0
413837367,121.09343,31.732113000000002,2019-06-19 03:06:00,8.0,3.0,3.9,0
413837367,121.094505,31.739946000000003,2019-06-19 03:08:00,8.1,6.0,6.3,0
413837367,121.09443999999999,31.747891999999997,2019-06-19 03:12:00,8.0,6.0,6.2000003,0
413837367,121.09553999999999,31.753359999999997,2019-06-19 03:14:00,7.9,10.0,10.1,0
413837367,121.09628000000001,31.75664,2019-06-19 03:16:00,7.8,10.0,10.900001,0
413837367,121.09705,31.759773,2019-06-19 03:18:00,7.7000003,9.0,8.8,0
413837367,121.0972,31.764107,2019-06-19 03:20:00,7.9,357.0,357.4,15
413837367,121.09687,31.769693,2019-06-19 03:22:00,7.9,355.0,355.6,0
413837367,121.09621399999999,31.7752,2019-06-19 03:24:00,7.7000003,354.0,354.80002,0
413837367,121.096,31.77729,2019-06-19 03:26:00,7.3,357.0,357.5,0
