mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09393,31.738885999999997,2019-06-23 11:18:00,5.4,19,18.800001,0
413812193,121.096855,31.742715999999998,2019-06-23 11:22:00,6.3,55,55.7,0
413812193,121.1003,31.74962,2019-06-23 11:26:00,2.5,12,12.1,15
413812193,121.10053,31.75051,2019-06-23 11:28:00,5.0,13,13.1,0
413812193,121.10167,31.754377,2019-06-23 11:30:00,4.4,12,12.7,0
413812193,121.102135,31.756785999999998,2019-06-23 11:32:00,4.4,3,3.2,0
413812193,121.10205,31.759287,2019-06-23 11:34:00,4.5,359,358.9,0
413812193,121.10203999999999,31.760534000000003,2019-06-23 11:36:00,4.6,0,0.7,0
413812193,121.10184,31.762435999999997,2019-06-23 11:38:00,4.7000003,349,349.9,0
413812193,121.10108000000001,31.765114,2019-06-23 11:40:00,4.9,341,341.30002,0
413812193,121.09971000000002,31.769959999999998,2019-06-23 11:42:00,4.8,349,349.2,0
413812193,121.09881999999999,31.772507,2019-06-23 11:44:00,5.0,337,337.2,0
413812193,121.09602,31.777659999999997,2019-06-23 11:48:00,5.5,341,341.7,0
413812193,121.09626999999999,31.780959999999997,2019-06-23 11:50:00,2.6,13,13.1,15
413812193,121.09806999999999,31.78657,2019-06-23 11:54:00,4.4,18,18.800001,0
413812193,121.09832,31.787409999999998,2019-06-23 11:56:00,0.0,351,101.3,0
