mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837369,121.0924,31.727394,2019-06-02 06:50:00,7.2000003,,210.90001,0
413837369,121.09199,31.728991999999998,2019-06-02 07:04:00,7.0,,15.900001000000001,0
413837369,121.09425,31.738509999999998,2019-06-02 07:08:00,6.5,,14.2,0
413837369,121.09597,31.746126,2019-06-02 07:12:00,6.0,0.0,11.0,0
413837369,121.09702,31.752340000000004,2019-06-02 07:16:00,6.5,,10.900001,0
413837369,121.09858999999999,31.758368,2019-06-02 07:20:00,6.0,511.0,8.8,15
413837369,121.09877,31.767414000000002,2019-06-02 07:26:00,6.1,,347.30002,0
413837369,121.09673000000001,31.77392,2019-06-02 07:30:00,6.0,,333.6,0
413837369,121.09593000000001,31.7799,2019-06-02 07:34:00,6.2000003,,13.8,0
413837369,121.09804,31.787474,2019-06-02 07:46:00,0.0,,6.3,0
