mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09983999999999,31.7604,2019-06-21 21:52:00,5.3,,2.5,0
413888886,121.09949499999999,31.76421,2019-06-21 21:54:00,5.7000003,,351.1,0
413888886,121.09861000000001,31.768266999999998,2019-06-21 21:56:00,5.9,,347.4,0
413888886,121.09839,31.769073,2019-06-21 21:58:00,5.9,,345.0,0
413888886,121.09697,31.774727000000002,2019-06-21 22:00:00,5.8,,343.80002,0
413888886,121.09548000000001,31.777690000000003,2019-06-21 22:02:00,6.0,,345.2,0
413888886,121.09543000000001,31.778507,2019-06-21 22:04:00,6.1,,3.7,0
413888886,121.096855,31.78332,2019-06-21 22:06:00,6.1,,10.1,0
413888886,121.098175,31.786926,2019-06-21 22:10:00,2.7,,22.800001,0
413888886,121.09828,31.78742,2019-06-21 22:14:00,0.0,,349.2,0
