mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09053,31.725673999999998,2019-06-21 21:18:00,0.5,,226.40001,0
413888886,121.09056000000001,31.7257,2019-06-21 21:28:00,1.4,,44.4,0
413888886,121.09491000000001,31.730574,2019-06-21 21:32:00,6.3,,20.1,0
413888886,121.09646599999999,31.73552,2019-06-21 21:34:00,5.5,,356.1,0
413888886,121.096,31.737765999999997,2019-06-21 21:36:00,5.0,,347.0,0
413888886,121.09763999999998,31.74655,2019-06-21 21:42:00,5.3,,7.4,0
413888886,121.09788999999999,31.747936,2019-06-21 21:44:00,5.4,,10.1,0
413888886,121.09839,31.75088,2019-06-21 21:46:00,5.3,511.0,4.4,15
413888886,121.099174,31.75602,2019-06-21 21:48:00,5.2000003,,9.5,0
413888886,121.09956000000001,31.75821,2019-06-21 21:50:00,5.3,,8.7,0
